gentau_vis_px,gentau_vis_py,gentau_vis_pz,gentau_vis_e,genmet_px,genmet_py,boson_mass
115.07746,169.74207,-788.2065,814.44745,-125.74668,-238.37842,1237.2413
-20.60279,312.86258,-361.23947,478.33194,26.43148,-410.51044,1009.72614
106.34911,69.322174,-32.079643,130.93823,-211.38654,-111.45643,1000.07477
-229.17755,-253.45506,210.92984,401.56378,229.78966,235.88333,958.60443
-2.7394593,106.77608,-18.427696,108.389275,-23.039656,-342.57294,1052.5675
83.40679,92.646614,70.67014,143.299,-199.41887,-220.28903,1006.5648
305.2214,-255.00874,56.56314,401.73245,-320.51108,238.55083,995.66406
100.105896,-208.6431,-1.8189944,231.42268,-77.700005,204.86049,990.1122
172.2146,71.830956,-106.83912,215.01663,152.6952,21.232298,85.78871
91.38538,158.17114,27.014887,184.66037,108.66879,-688.68176,1033.6674
-44.78574,68.00099,13.909149,82.60376,118.09201,-181.10193,1024.9231
-223.03976,301.26984,-718.7776,810.6488,213.88295,-340.7348,972.73376
1.4145534,-112.22096,-75.83611,135.44992,-0.1697947,230.05273,999.9853
80.82788,-68.51123,392.42722,406.4801,-154.82503,105.15341,1003.52155
51.498528,-136.63486,-55.32507,156.14755,319.28137,-470.9052,79.82011
128.79378,16.175404,-0.9069331,129.80879,-343.58597,-49.14676,999.62366
-24.047909,95.06474,35.818756,104.39641,38.93832,-212.81732,1137.544
45.434464,-134.7265,-249.26567,286.965,-85.20533,243.64244,974.5188
-87.35385,239.05592,-1194.3159,1221.1344,104.05476,-229.58325,1015.45386
-153.02698,208.02473,264.61633,369.7477,143.12233,-205.2121,1002.88165
-331.21002,24.802607,-1327.0623,1367.9946,385.2058,-36.943295,1012.7596
132.91675,-31.36935,-49.17305,145.15132,-247.90562,44.630257,1010.25104
49.94702,-92.92132,167.12352,197.63443,-121.953384,181.98717,1001.0502
311.1525,-144.41277,-709.02,787.6423,-294.10104,160.65135,992.8102
74.56332,-128.13916,-41.815907,154.0387,-85.418045,152.3218,1035.4099
-431.25458,-4.972917,-767.2646,880.17053,425.21127,7.7925835,951.6424
91.12049,-10.119838,-210.63945,229.7267,-124.45796,26.735367,1046.016
-125.72113,-239.93396,257.15045,373.49765,163.59444,321.30276,949.44324
-154.58093,-27.399437,481.3453,506.29962,159.79007,40.07896,969.4392
-114.21611,84.27088,382.01813,407.53497,-207.84557,55.95554,81.2273
19.528982,251.7977,-68.785805,261.75406,-6.563701,-291.4396,996.8874
89.79072,29.7437,140.84593,169.66042,-353.48227,-110.47814,990.2989
-218.68736,-39.57897,-551.031,594.1598,197.35713,47.587776,985.78375
-149.31767,-124.56587,-468.83444,507.56104,154.58234,132.93837,1012.7759
-182.95285,-253.98299,-127.32516,337.9213,-42.269524,-126.4504,82.48807
-114.168365,-60.286522,-261.0185,291.20364,347.80713,158.64633,989.628
-465.87363,-16.000994,240.80118,524.67084,467.7513,22.206266,1014.77094
-20.251812,143.98567,-45.964634,152.49516,19.797031,-148.63045,632.8282
199.16365,363.2747,664.74725,783.27747,-201.80309,-400.4625,992.6188
-292.05807,127.65002,1041.4463,1089.1295,346.87503,-128.40538,988.0908
-10.972534,192.15176,1.6115972,192.47159,8.750437,-203.0476,1006.49554
306.7888,202.49083,416.58868,555.57904,-314.8123,-212.62866,974.8522
-478.98364,-62.116047,720.7,867.57837,470.8358,72.34473,1055.9514
-115.026344,262.92575,364.9179,464.24786,133.31482,-311.3024,1048.0671
-82.41197,240.58446,-756.7372,798.3256,105.55909,-325.763,994.6914
273.77136,93.10098,-605.41125,670.9258,-255.76974,-92.28832,1089.8177
-133.91788,-3.9535344,128.36002,185.54224,444.28558,-6.8064575,1058.2056
-302.01138,-168.13306,110.11075,362.77264,282.6774,152.45468,1044.2906
80.25852,74.58452,104.40822,151.34521,-189.62918,-192.22719,994.4006
12.438166,-189.64978,51.793056,196.98804,-7.308138,195.55733,941.629
-13.288982,104.83546,220.47525,244.49219,41.272137,-269.94257,959.5645
-53.05023,-83.482956,31.6237,103.845116,113.87403,164.90181,1014.0911
126.47408,8.72044,256.64865,286.25214,-338.86783,-28.262093,1012.5067
39.759186,-87.72586,-243.07957,261.4657,34.057102,-268.68143,84.09091
-73.4302,83.91485,70.21046,131.76958,133.506,-154.6891,1002.38525
-155.49994,73.20184,-181.01874,249.61278,307.3847,-141.41956,987.9039
-74.81345,-203.9112,-546.27747,587.8741,103.04871,274.23978,923.6525
156.21103,-9.407573,-91.67887,181.37158,-277.27255,10.63432,1019.6696
251.41862,35.274883,-158.93094,299.52414,-314.85156,-50.227463,990.75104
-154.07864,-267.41776,380.20218,489.70007,-129.596,-91.85558,89.51781
79.17944,67.17957,215.30397,239.0362,-267.30045,-241.14005,972.7327
332.37723,-37.265366,152.00833,367.38248,-411.62982,59.372906,1003.6209
-120.321144,166.78004,257.79028,329.77054,150.23851,-215.27515,1012.819
-43.83929,130.24657,402.12787,424.96222,71.52742,-127.139656,983.04346
-54.45635,-229.16771,-250.88947,344.13498,73.702545,244.51346,1002.56177
306.41077,-113.977264,900.98285,958.46155,-280.8229,107.40483,1064.9604
4.511011,132.8286,200.80368,240.80266,-12.757062,-253.03354,729.9599
189.65562,13.037577,-42.875626,194.87836,-384.99152,-14.489382,1027.8019
-50.48498,259.14447,-709.548,757.0754,46.660507,-248.72601,1019.19574
-70.06313,-105.230606,-138.24709,187.33546,187.83559,311.4314,1043.685
-194.7835,-73.68901,24.677835,209.71336,361.5816,137.07791,994.6749
-92.89486,132.52518,-90.52345,185.43701,-116.01111,89.110596,83.7624
84.25592,108.71745,-121.99712,183.85283,-121.08216,-143.7351,772.7412
-117.50746,103.481995,-63.096523,168.81267,155.97754,-141.54291,884.0577
-226.01775,169.74072,36.7495,285.0377,273.46542,-240.1039,1013.4919
-116.615974,-51.150974,-34.858364,132.02588,350.52383,152.7502,1001.0264
-82.45765,21.871563,-14.020441,86.453575,222.7224,-76.552536,1049.4838
-26.939106,-97.40258,106.22721,146.6193,81.78427,281.52765,990.3406
-106.41302,-93.87262,-240.18216,278.96866,285.77194,236.55557,954.8918
196.19218,91.23257,18.561752,217.16196,-201.92635,-114.078255,975.85266
168.30705,-30.905706,449.3989,480.8761,-396.17682,84.21646,1046.3945
-197.87599,-6.077603,84.82378,215.37679,198.73535,4.1501794,1016.5162
53.953945,67.5375,87.186844,122.77584,-145.36545,-204.3259,911.49786
-18.155914,233.29851,-63.829906,242.55331,17.925829,-383.55728,1007.1577
142.45308,-104.25916,125.819405,216.7796,-218.6437,154.27202,1015.06415
21.26464,107.52092,-35.017532,115.0616,97.63815,118.31013,91.29942
-154.48227,-34.94697,-232.32559,281.17834,201.07458,55.678623,952.1985
78.655106,59.026657,-17.16394,99.82681,-383.3619,-285.6135,984.98175
-210.82617,-305.14575,720.95996,810.76807,284.5184,374.10696,985.46045
-278.00082,11.518831,113.28844,300.41876,351.50195,-52.948097,983.70233
98.162865,118.70063,-20.707436,155.41843,-171.3995,-197.73854,989.8124
92.19288,-159.03688,-340.65192,387.08658,-106.452,208.64981,698.1791
-61.698486,124.08658,10.629849,138.98625,53.880802,-129.2225,952.8033
358.13705,298.19116,82.1833,473.2169,-357.03836,-290.49728,996.97906
-62.331245,-69.17933,-218.84505,237.83215,210.1486,224.21722,983.2605
106.949394,-152.538,360.7034,405.97162,-124.06439,134.41801,1008.8872
-179.8673,-99.899055,-51.170773,212.01541,242.63669,107.04907,992.4365
13.59492,-85.17662,12.633478,87.175125,-28.117079,169.20996,973.04315
132.5549,32.327984,30.241716,139.75146,421.62476,93.48554,80.79463
-158.25317,-134.10103,27.342106,209.2242,160.67322,144.99043,973.0992
-68.5911,120.06281,-183.62602,229.86595,184.76534,-302.72235,832.83417
135.67024,-12.56319,412.83682,434.73987,-244.51672,34.329647,998.37384
205.78023,-112.41601,59.539387,241.92525,-215.78093,119.85381,909.5859
65.65189,78.30393,-50.638554,114.04368,401.95248,161.50679,1047.2576
53.962082,-178.423,-243.16283,306.39005,-106.35049,359.75995,998.3474
-219.10933,-27.132946,200.77454,298.42172,337.03256,56.21197,1061.643
-107.79857,-122.532074,-112.316605,198.11533,111.69477,152.8255,991.4649
-40.143147,-82.51572,-13.143381,92.69888,113.670555,245.37175,998.0106
-226.88527,183.60146,-156.96149,331.39606,262.52942,-229.71265,969.9667
253.7495,-147.09872,-536.7883,611.6934,-250.32442,157.30147,1008.84564
117.53064,-137.71205,555.5142,584.2723,-130.57901,171.97807,989.20825
179.17723,54.663326,123.02868,224.11746,-319.0085,-97.77814,1003.5468
186.13701,203.24704,202.48949,341.99173,-199.82906,-203.5438,972.36273
-102.34049,108.28193,5.926844,149.10962,67.47324,-210.12877,1036.5326
157.4952,-32.85146,48.677174,168.0876,-162.42621,13.700049,943.49445
-64.895355,-92.45413,-34.100903,117.9918,130.13113,159.56033,960.7601
323.98218,-19.38251,39.30728,326.93304,-398.33304,21.405212,940.10516
141.40915,46.430103,-92.33749,175.15288,-144.87657,-36.694763,1000.5595
-135.77893,95.21105,439.99927,470.21317,141.2978,-92.952225,1071.8094
19.44521,-348.5517,90.82945,360.71652,-42.790504,353.6754,986.70294
110.33701,350.584,-21.94032,368.19125,-105.54046,-353.71393,986.1152
58.867302,-248.42252,-585.1534,638.4228,-70.32333,288.66583,951.3329
0.7330346,-224.74217,-249.83858,336.04898,0.99492663,221.72241,987.10065
-300.61768,-223.01755,1454.1614,1501.5636,301.1466,223.60074,1034.8251
-126.55471,-193.67831,32.02617,233.56601,148.08546,214.58687,984.9653
271.8971,-116.61646,83.13823,307.30997,-330.64398,181.33923,989.14343
-247.65323,-222.36551,686.2048,762.66345,260.07382,223.01147,1012.3608
-88.03493,304.27478,461.09344,559.4108,77.1056,-279.0223,981.26227
10.323945,110.22809,127.2813,168.6931,-28.104378,-205.62059,1260.3497
-147.33514,40.83678,148.53986,213.16518,329.37524,-98.49201,1002.9226
75.354546,-37.03601,-268.43475,281.26004,-116.5088,63.542637,944.5977
158.78531,17.951925,-27.724907,162.18427,-216.068,-6.4537454,901.4117
122.74695,129.20322,-366.6464,407.66394,-127.4697,-130.31943,1036.0457
87.48936,-102.327354,-87.44227,160.5348,-71.98595,103.29926,1005.0542
146.12645,-182.50356,21.888962,234.8183,-212.05215,265.39566,999.6799
75.811615,-231.52751,35.539845,246.20213,-102.49647,313.6041,1007.9018
-34.890892,-123.56439,-561.63104,576.1206,-1.1026757,-204.54092,80.159996
346.3257,246.67302,211.57886,474.926,-370.71786,-272.1726,1060.9868
-93.24262,-54.12448,-87.89656,139.10236,-175.70673,-257.24255,80.95581
-43.617092,-152.97285,439.50357,467.40405,72.842094,301.82327,997.89856
-72.547745,210.31862,-289.29855,364.9531,113.191315,-307.2815,980.5033
191.89326,76.64493,67.90657,217.50584,-302.12216,-108.47794,1019.2827
-112.01813,-324.48526,-823.3259,892.0226,98.02645,329.3919,1001.94434
73.19969,-125.85009,-109.59659,182.23027,-63.833782,122.3005,1018.4886
-77.930244,-136.91197,24.335796,159.40596,93.76555,155.25655,991.9967
228.1739,225.12366,227.54437,393.09088,-243.09267,-229.26761,1000.1241
32.146168,100.73758,317.9367,335.06,-45.785545,-124.10849,961.64636
17.715445,108.00716,237.88214,261.8536,-35.04718,-150.7301,1015.976
142.09244,175.57475,126.263145,258.76468,-225.07687,-272.79453,1006.1029
-86.84298,-223.883,-123.74686,270.1455,70.076996,224.06686,1031.2863
4.5245986,166.08397,-203.6217,262.80444,4.0826144,-181.90776,974.1824
145.71329,96.99955,45.670334,180.90625,-154.97336,-119.30704,995.33185
-37.448875,-104.1616,116.368225,160.60393,153.96085,427.45438,990.7894
-255.69554,283.8902,-493.17877,623.8583,270.16263,-298.81152,999.55066
-13.072827,-137.2731,759.9197,772.32947,27.309725,154.62468,984.81744
283.76868,-53.223442,658.5372,719.047,243.47037,10.918859,80.62646
56.78141,81.84468,21.186493,101.84089,-84.757744,-120.80871,996.2023
11.919183,84.46352,-31.220852,90.83454,-32.06473,-156.2385,1028.9648
-27.074121,99.864365,-13.99657,104.41179,67.95851,-243.35616,1018.2111
221.34146,121.503845,148.70964,293.0355,-213.19019,-139.36775,991.4519
85.8789,48.34497,-50.657986,110.80917,-119.87401,-57.84456,998.8165
60.807224,-211.02577,-151.88422,267.01727,-102.55423,307.00415,989.6619
-31.428648,96.708565,117.39029,155.30869,-24.988672,159.4193,79.608635
-191.7914,101.35731,93.028854,236.03311,244.35393,-118.03196,989.4564
94.862404,120.64682,-161.86176,223.05556,-177.34451,-222.66296,1012.62177
-290.88116,27.831638,24.045893,293.19736,296.02734,-55.251835,1078.2439
-17.384315,-111.34442,-27.448467,115.988075,18.935543,120.26188,978.37976
-243.30989,296.97925,-235.60207,450.44946,307.1164,-377.07602,1251.2312
12.757814,97.25268,-54.378883,112.15136,-1.857383,-156.56001,1253.7451
99.38442,148.18504,-91.84882,200.6796,-201.77687,-297.77307,996.3266
6.0951695,-116.76838,-7.2670913,117.153046,-23.033714,268.58182,863.8666
-86.02396,96.44263,90.67182,157.86996,249.35039,-269.35297,992.13654
-237.56377,65.16858,-140.5866,283.63373,235.69211,-60.81895,641.62036
169.96442,-107.81355,51.184006,207.68121,-174.09706,113.14649,719.6197
42.4851,-140.38889,-68.58316,161.91878,-102.79489,287.9721,981.19324
-32.64427,124.74769,-241.69237,273.9395,105.543015,-346.26498,1066.1014
-67.969696,80.04028,-589.17645,598.4607,-5.828491,-158.92119,838.7464
208.10928,61.647163,-282.37997,356.1577,-210.26044,-61.3921,998.9583
274.2123,-2.104797,-520.607,588.4118,-300.80505,-20.513058,1116.9324
-358.71066,-1.557957,-67.979836,365.09866,374.63635,5.0759964,995.599
-197.92561,100.83824,-287.15823,363.0465,276.97223,-142.83191,908.12225
-97.33235,233.17137,-844.7687,881.74634,107.23512,-210.40402,970.75336
-143.64778,81.84228,-122.705864,205.88733,171.79901,-110.67688,944.6939
-105.93402,145.368,415.2637,452.54593,295.81436,-458.72076,1200.5131
293.87122,-177.7026,-331.6049,477.38907,-382.44983,216.76617,953.9096
-154.98569,-183.73654,369.52475,440.82678,158.97375,184.47174,998.36743
-4.526402,195.46603,948.51556,968.45715,11.785685,-377.58176,1125.8314
338.91864,171.91199,28.94402,381.1264,-352.51962,-182.81718,1008.2114
-38.77491,-160.4732,88.60697,187.3669,41.1623,174.60191,1012.32135
218.88562,373.71393,-1064.7002,1149.417,-250.45859,-397.5488,1002.4493
-44.656334,111.49825,276.9987,301.91776,67.25269,-211.6072,988.5333
82.12703,-154.86978,-42.06982,180.27649,-116.79675,282.85574,1003.3454
-164.50505,83.64214,851.5248,871.2935,273.97784,-154.95705,942.9971
237.38837,-125.16284,-72.824905,278.06912,337.23355,-137.05777,80.55355
-55.055588,-317.93134,459.6221,561.57275,62.01208,308.32315,1025.2195
255.1447,226.18114,207.61894,399.20215,-240.29547,-231.50854,1018.0549
-203.14972,3.15813,-114.73208,233.33078,188.60387,-4.346245,986.0335
-13.839676,-109.63604,187.5358,217.67296,10.335861,164.29385,997.6052
-9.386684,-95.37303,1.6090846,95.84745,14.2632475,133.69478,993.23157
-110.46533,-188.12344,-132.0554,255.01308,243.1887,307.4909,969.1191
-122.554405,42.195087,-137.64859,189.0692,305.75983,-73.05605,990.8146
11.535069,285.93954,380.988,476.49384,-14.270408,-312.57034,942.086
-143.92706,-67.20084,687.6177,705.7259,252.63812,50.995087,968.1206
162.88081,121.712135,-558.28656,594.16174,-194.3632,-151.02423,1015.1177
243.99687,-215.17891,1098.4055,1145.5702,210.29794,-204.62671,82.131
200.2593,35.674675,-401.83725,450.3883,-499.411,61.946945,1128.7874
36.788044,-101.60855,12.286687,108.75955,-73.13873,199.604,791.3154
120.71803,244.97939,-65.5112,280.8549,-141.37146,-300.49557,1099.1829
79.99053,16.954151,-50.556496,96.13484,-267.78632,-63.36564,982.68207
-75.08214,74.25468,506.29745,517.1926,234.33217,-226.93555,1016.24554
-302.36288,-202.43513,-221.78264,426.1348,296.12836,197.43346,993.2295
154.6205,-230.91454,-372.95746,465.1089,78.51954,-146.99521,76.07952
-32.39652,73.87003,-70.92783,107.410866,177.06482,-383.75018,1060.0452
-143.28363,93.8407,336.9665,377.9983,171.35074,-105.37218,973.846
117.37868,-91.873314,219.4074,265.25098,-121.74913,93.03065,1014.10236
-60.682148,-80.61961,312.9642,328.82925,113.03917,144.5273,1002.05194
-32.95991,164.81801,153.09288,227.35162,61.652363,-422.3105,959.14703
-35.51254,-285.5229,-575.0543,643.0178,63.60784,324.29178,910.80005
142.51389,132.21379,-429.74466,471.66852,-145.26631,-138.10777,1022.6192
337.98468,42.2391,311.79752,461.7743,318.92538,-36.759903,80.11281
21.652296,96.36961,-21.805471,101.15049,-72.08119,-334.53162,990.88
210.89314,10.947414,-229.90143,312.17053,-197.50148,-10.325986,1012.26416
2.0202525,246.8403,34.80777,249.29062,3.862485,-452.95398,1007.2034
-214.02104,24.396942,370.25995,428.36044,-172.00842,-47.21411,74.358925
92.62531,-205.87062,-95.29888,245.03934,-97.02321,219.58179,963.2203
50.619312,167.1116,119.29177,211.46902,-65.620674,-159.479,1281.9375
-44.567524,-84.70164,-64.30239,115.30589,139.00885,289.90805,1038.2278
-7.089944,170.50258,-374.76205,411.78638,-6.0415163,-240.24059,1161.668
22.717247,-118.810715,-6.032941,121.11348,-81.546646,410.15405,975.1198
294.64545,8.912,747.3603,803.39453,-352.94324,-18.944328,1020.15344
-277.0577,156.62048,-344.12445,468.73514,413.8045,-234.70543,983.52997
-176.10493,-77.45484,235.56085,304.13998,161.61536,110.52735,1013.1063
-138.08597,19.626888,-641.13617,656.13153,146.14676,7.9234996,985.4603
-167.08725,-192.53586,267.06732,369.20615,199.87773,256.02893,669.6192
-78.801575,-172.6307,-730.9922,755.2223,70.307365,156.31512,1036.5231
171.51378,365.83215,-222.06133,461.0438,-216.99582,-452.37875,1040.5544
310.87088,81.78458,-574.3419,658.17786,-341.26373,-84.99473,1012.612
-374.9687,85.02281,305.80725,491.2723,364.7532,-94.207306,987.42065
-68.00984,109.582016,7.9339395,129.21495,-28.96691,127.72854,80.175476
-238.42084,114.853264,-15.002131,265.06763,242.31364,-123.262024,993.5853
247.20267,148.2654,133.14369,317.52014,-374.03574,-205.99495,1001.8476
190.01353,-256.29236,-176.22641,364.4817,-192.5264,256.70715,1012.7072
74.751625,-65.112144,-57.85356,114.780014,-113.98533,82.395424,894.4075
337.87726,29.333153,-73.182816,346.95416,-397.0436,-20.357166,924.1389
-115.29868,277.547,156.14165,338.68323,242.53676,-348.91617,990.4215
-42.326855,-142.32947,295.05472,330.3128,61.791504,247.30527,1003.29004
8.688305,-228.30287,-39.747253,231.89987,-37.9148,398.8531,981.9602
-64.24555,-121.216156,130.83185,189.57278,77.27037,177.32582,1019.5641
-96.56694,189.32347,-922.7562,946.9148,107.79831,-201.58574,997.2021
79.4005,174.34828,369.28677,416.02225,-52.693874,-183.29456,995.34186
-314.7526,96.46841,269.86346,425.6779,355.7511,-94.03933,1055.7682
-80.921196,99.24135,-390.25134,410.72308,99.05369,-118.97812,842.4991
-141.878,266.83688,-206.61163,366.087,180.9097,-344.2798,998.74896
198.39267,-288.1483,311.37152,468.3389,-185.34154,298.92096,985.3596
31.645088,98.94009,99.3619,143.74756,-108.47668,-373.17154,1011.0277
-89.39143,-23.641829,8.803686,92.883095,218.25044,66.36312,999.63727
-147.31781,-20.525852,187.66777,239.4641,417.9221,72.4571,1032.4452
-108.4061,-3.5229502,139.27554,176.52824,301.33487,5.8283763,1023.47833
-97.17412,-73.671364,73.69535,142.48264,379.29504,295.47983,1003.04694
-176.5308,-120.28529,282.54727,354.2099,-515.6139,-205.59189,80.34146
-156.93324,88.90756,65.49725,191.89252,186.16426,45.59154,986.4143
44.43762,-100.75789,16.768524,111.39146,-60.844517,138.5035,530.9691
69.60729,-94.64035,252.44019,278.43857,-122.89785,178.52423,1062.9319
13.71127,98.53603,-1.7119958,99.500244,-47.894547,-139.08716,950.0536
98.30987,-222.04597,76.08151,254.47527,-113.087395,259.76126,994.03357
-158.55574,79.38187,1.5795395,177.32433,153.65233,-106.49289,645.3532
523.2642,62.138573,-615.14417,809.9809,-491.96106,-75.76904,1035.9344
-33.813435,-121.247765,58.40045,138.76239,74.67613,293.71747,982.0061
185.25345,-223.4934,511.1257,587.8075,98.316185,-153.39233,79.74725
174.84492,-56.863544,-58.085613,192.8164,-357.50964,141.86697,992.23004
0.17893638,178.67601,-165.21362,243.35306,27.855858,-195.96407,1008.882
-167.88803,-63.54668,-212.89825,278.47845,312.64417,122.979324,992.3769
-81.437225,56.50765,-20.43592,101.206535,283.47,-193.63773,991.79395
-87.245316,384.00446,976.3144,1052.7397,-21.315878,-479.91483,1014.00836
282.89496,-330.77026,-414.089,600.7564,-288.23996,335.01,1020.34033
-48.909737,75.245445,-31.576687,95.13751,82.75462,-130.31367,898.591
-73.8875,83.2578,176.142,208.36806,199.35262,-226.51746,1012.76514
