tau_vis_px,tau_vis_py,tau_vis_pz,tau_vis_e,met_px,met_py
-48.550835,312.42352,-22.577341,316.97913,53.57438,-305.8171
-267.4513,124.144875,-11.245051,295.07718,273.69604,-113.190865
235.03542,208.31087,158.06487,351.61053,-233.68436,-206.43909
-354.94247,-23.372017,-488.4868,604.2797,363.01376,13.324252
-19.736992,-301.1441,618.5496,688.99097,5.2061014,293.0879
-256.19632,124.26717,-246.15381,376.39902,259.2535,-115.44187
-366.75964,60.09067,-633.26917,734.29944,363.60974,-68.03774
271.93506,270.47418,107.64817,398.3699,-262.80505,-273.03064
-18.267454,353.4034,370.78336,512.57153,22.195536,-349.77646
108.881165,201.8781,-199.5598,304.03336,-108.0645,-198.61826
-34.35968,150.13824,405.88516,434.15347,42.419426,-152.26051
121.93383,-386.44836,-571.58264,700.65466,-120.91532,382.47366
16.035875,-203.13841,-81.76777,219.62497,0.17287281,191.65219
-81.23813,190.20941,222.95848,304.12683,74.08351,-186.47015
-443.25198,182.78725,-204.00667,521.11334,453.8368,-174.0049
57.216877,-181.29727,792.6435,815.1328,-59.097572,182.36969
139.6258,-104.36493,-513.9685,542.7479,12.316341,203.10565
-241.08537,130.89554,-388.65314,475.71906,239.71947,-150.53677
-402.55008,-139.9142,-991.3034,1079.0297,399.15073,138.38995
-306.88873,-84.17291,-1719.4501,1748.6497,311.41318,78.40259
104.6289,-220.36893,-139.1268,280.83194,-100.17815,210.63274
21.906673,-91.69121,58.47144,110.93291,-203.54439,133.00687
48.76258,429.67166,-247.92154,498.4617,-55.735703,-411.4513
233.83026,-110.03464,13.241066,258.9336,-225.65958,107.475975
-237.7235,239.13098,262.3586,427.2422,259.968,-249.16428
35.84031,-245.47925,-294.27725,385.32745,-32.105442,233.1145
-162.289,-157.02232,641.3292,680.01965,163.06749,145.38574
-97.22734,-82.58801,-85.52747,153.59178,99.09446,81.61107
87.164734,-42.76001,-120.06501,154.4077,-142.93205,-68.41188
80.148224,-315.21158,444.69382,551.01556,-84.649734,325.87253
276.81223,-97.473526,137.4045,324.04926,-264.88043,87.45883
-128.55211,-98.57227,265.54626,311.05783,120.08725,84.630585
7.7738147,-221.91438,133.4566,259.09213,3.663602,214.39612
54.80905,-201.27542,82.65338,224.38354,-40.748863,217.23404
30.73664,79.54225,70.19286,110.448044,50.94975,-162.05615
232.5067,265.9175,62.303402,358.88223,-268.09558,-285.2738
-241.34361,-390.69492,453.71408,645.5594,237.19412,390.13638
247.47401,180.13634,-363.07373,474.88422,-245.03645,-183.91388
-210.35706,-102.726524,-335.5726,409.16968,206.34111,95.104
-271.00854,228.75375,696.7678,781.83124,276.8929,-220.11438
-462.04742,-208.45312,841.2145,982.13153,443.18222,202.49132
369.56314,208.11746,-682.1419,803.2524,-370.4374,-213.98392
356.17963,-280.6821,-360.86047,579.75,-376.87958,277.18594
-16.532663,219.67618,-94.00613,239.52232,18.672949,-218.60776
-18.070692,-183.6632,-486.6988,520.51636,13.814903,178.42926
-210.58813,40.1327,82.65324,229.76157,195.29308,-34.69875
120.74758,-75.791084,73.658134,160.4917,-115.03818,77.87787
-404.73383,-92.50741,-101.63273,427.43082,414.26984,81.796684
-230.0411,-129.45282,-573.7321,631.548,227.75067,113.50136
-124.98705,-134.16248,-193.60497,266.6541,122.69634,130.2434
172.90715,-349.05783,-526.4778,654.9296,-180.70604,344.19522
-56.704857,-155.46028,-48.25921,172.37645,51.137608,155.31587
149.01045,272.20834,624.2978,698.44305,-147.77048,-268.07098
150.98532,15.208662,-734.0829,749.61755,-160.40027,-4.6792383
-230.924,230.15482,352.7291,480.32797,210.88934,-233.68668
79.76726,347.98764,148.1115,386.65256,-77.00641,-346.31586
194.03442,133.65414,386.04788,452.33942,-205.11812,-127.78187
-349.6328,224.89268,166.64278,448.07483,347.3049,-216.90927
-210.81105,319.92758,36.33923,384.95288,193.5053,-289.11615
344.62515,-41.91115,-1001.723,1060.1978,-338.9535,33.0352
-113.39159,-340.81833,194.35934,408.40775,112.31107,338.26282
-286.4687,102.74942,-400.88376,503.33102,272.11853,-111.608604
272.5437,-173.9413,-272.0213,422.53128,-257.50854,181.00496
-225.21727,85.668274,-287.8031,375.35703,232.96407,-80.47707
146.44038,-81.092384,771.644,789.5936,-139.7826,79.80271
217.23605,145.59262,549.1244,608.2789,-221.83472,-139.17914
338.38397,302.634,191.4842,492.71326,-340.37482,-282.05975
-156.16315,62.334873,74.66489,184.00797,150.80754,-60.655933
172.67773,-264.51788,294.79926,432.1117,-167.03815,262.6862
255.27042,266.51083,493.80124,616.52185,-255.66869,-284.3194
-139.61803,167.68593,-657.45,692.71576,133.0032,-188.04218
94.92085,104.842575,-231.52179,271.30112,-90.40519,-105.85635
-158.97493,-206.59882,505.01535,568.3433,155.02196,205.96184
99.61868,-238.43083,410.68948,485.54724,-107.97701,248.16768
-34.57352,207.17506,-112.89889,244.91226,38.79321,-200.93211
124.7271,262.4284,-652.36725,714.14886,-141.16261,-224.27654
-320.3264,13.35114,200.17714,378.44647,322.85098,-8.454196
186.39746,-129.8098,-0.5486677,227.18686,-165.2558,134.58102
197.33894,374.65155,43.928158,425.72003,-196.99498,-371.4766
126.92615,101.605865,-720.40344,738.5367,-132.79552,-109.10034
-44.92018,-346.61804,455.6309,574.4522,45.254017,343.4355
-346.19992,-139.67,-261.36804,455.82602,354.2394,130.38492
-134.79955,55.589043,-308.0596,340.8783,135.03908,-53.683926
5.767123,-273.69733,13.484713,274.2301,-5.6470294,270.67783
165.43973,381.4834,242.72104,481.47327,-158.39963,-362.057
-149.47505,-168.82768,-290.48798,367.73514,115.66153,162.01694
-15.812283,-172.21292,-595.19977,619.8146,22.28338,174.89046
-249.6712,-97.26392,25.904192,269.20605,232.90257,106.3235
125.86141,19.388605,150.51962,197.16429,-121.311966,-13.449582
-265.34726,-42.26186,165.74226,315.69882,253.36786,49.10484
-145.58086,-196.2901,189.58432,309.40698,126.939804,186.50273
73.9573,155.65656,-234.50732,291.02274,-73.71842,-122.58126
121.547325,-253.45908,856.6756,901.61426,-101.9477,237.29547
251.13353,89.28624,-110.69943,288.61133,-260.67352,-70.399925
451.90482,-100.9507,1125.7783,1217.333,-467.27164,116.278366
249.17497,217.02509,0.44123042,330.44104,-232.79922,-196.71597
-316.98828,124.213806,-177.38734,383.90146,315.8059,-105.9023
164.11388,-120.56956,108.51714,230.75903,-160.05505,121.251915
-425.6642,-239.59773,-1698.3254,1767.2067,426.37833,233.27026
174.63742,44.255585,-167.90036,246.2668,-178.7087,-35.18683
-256.45273,7.374644,-50.59682,261.50705,242.83165,-9.4859495
332.51108,58.28775,384.8647,511.94025,-340.4624,-83.1458
-54.299347,377.39102,142.06369,406.88687,54.96872,-373.42484
-195.79808,80.78619,-71.36486,223.51001,186.71658,-77.79836
-414.7021,50.617924,-151.16217,444.29904,414.95963,-72.940895
130.66719,-136.32166,133.78705,231.52542,-128.72949,137.3186
478.78223,-131.6197,1614.9684,1689.8323,-497.81863,73.01182
28.143867,387.47665,586.83875,703.7826,-29.501223,-380.93732
-190.8074,164.23181,172.5806,305.26358,183.05888,-163.44937
-202.95573,-266.17926,67.009605,341.60822,202.9439,263.03262
-158.51106,-66.05029,-179.83559,248.70503,155.81001,63.121746
201.50385,63.818848,-711.54224,742.2735,-192.52328,-58.367123
121.77254,228.88237,-484.0893,549.1533,-128.13608,-219.10974
-346.29318,-130.15605,372.59564,525.06213,341.92587,125.875786
282.945,117.173416,101.77437,322.7557,-261.87265,-109.46144
-300.7765,16.095432,277.40808,409.51727,300.78815,-11.836029
-350.22473,-69.503365,-43.224323,359.6919,347.00284,68.77213
64.99281,286.43335,-486.20544,568.05,-66.68459,-282.16284
77.36033,167.88837,-17.727747,185.78612,-72.43158,-155.03448
261.94113,-408.1529,-866.2323,992.81024,-249.94312,387.96338
164.38066,164.93341,-199.21667,306.45065,-157.05403,-146.23843
-176.08879,148.03378,-724.7318,760.36835,166.10986,-143.87387
13.955122,-162.40402,22.145168,164.52518,-35.49181,160.83134
-280.33844,-99.040276,341.36578,452.69308,276.67215,96.637764
425.4261,49.11519,-1319.1522,1386.9373,-416.87164,-36.48772
-100.775505,-100.386116,-91.20212,169.00774,100.90204,90.75766
143.55763,-119.54362,161.54924,246.97777,-133.62683,107.4676
191.00215,14.014971,183.05547,264.92935,-190.25835,-15.040513
167.84032,183.64343,-460.17386,523.1386,-167.11314,-176.86385
89.474556,250.50996,263.26837,374.2665,-79.890785,-234.43703
-66.870544,-58.67779,-6.3298354,90.56719,82.92787,642.2468
-359.0783,-260.92355,-848.06976,957.21136,345.80374,263.05386
-160.21266,-461.75476,307.42917,577.40674,167.75371,455.50192
10.350002,206.85654,-477.09778,520.1145,-6.4182615,-196.63837
242.63007,-328.3015,-41.160126,410.2992,-209.8839,330.77594
65.060265,339.81064,-180.40172,390.19086,-58.523674,-354.73773
101.52838,110.15271,-466.66104,490.1165,-106.50877,-100.39682
54.609127,-361.56854,-1197.6317,1252.5807,-53.247475,356.98193
-343.1849,34.57403,-104.95207,360.541,342.7465,-43.820873
-378.76193,-255.19478,-819.25977,938.1059,383.7483,257.54724
4.320121,198.9905,-205.29253,285.95752,11.558949,-196.60007
-19.912779,259.44363,293.28586,392.08173,15.739734,-197.30792
286.89465,40.26603,-181.38249,341.80338,-294.8558,-46.82661
-444.9534,74.938034,553.6953,714.26746,453.75406,-52.373905
-104.40665,-87.17123,-712.66437,725.5279,105.21399,91.18902
118.92524,406.2218,-461.38992,626.2198,-115.63681,-397.39487
175.26181,-363.79376,231.28304,465.3559,-157.13794,310.75497
42.377323,-173.50618,-171.13618,247.3666,-29.192778,174.92354
-9.489532,232.57918,-510.84647,561.381,-5.9137416,-236.94667
-151.96045,308.17126,276.83466,441.28522,144.18123,-307.38895
-66.83653,130.17694,389.86725,416.42584,111.029274,-123.18685
-131.73935,36.056454,452.01785,472.20316,348.72415,104.99816
-218.26996,433.23917,291.5096,571.7933,210.23785,-423.85153
-327.31708,324.03104,263.8833,536.0734,342.07764,-346.55206
52.33522,-105.936226,106.03924,158.76604,-63.77754,134.29199
-307.49042,11.660169,-1024.6659,1070.2333,303.22058,-26.424656
-20.640985,-144.08365,12.663132,146.10959,15.736184,133.69942
-175.07118,-79.852066,-596.9836,627.22943,184.97182,78.28996
-95.398476,-158.04218,-197.30127,270.32498,71.45515,168.0244
-191.93527,-292.26175,58.699726,354.55328,189.13014,288.9519
-210.52641,-132.6164,184.07124,309.52808,215.06505,130.21123
-246.62834,58.79036,-213.84297,331.71704,268.36642,-80.34542
-41.89991,-188.0206,353.96777,403.08533,40.365154,185.4659
-128.27327,194.60767,-225.50995,324.3161,133.85406,-183.89513
-407.2033,85.45973,69.43201,421.89542,407.43152,-90.77707
258.25455,-41.530827,816.29474,857.33765,-259.7565,28.987709
-346.25797,211.99547,530.45685,667.99866,358.02048,-195.29941
-54.897156,326.49942,115.11601,350.52887,55.769226,-297.29727
124.87224,-61.585808,119.961975,183.78935,-119.93988,59.49994
410.71982,-91.713,89.950905,430.48035,-394.09442,103.15846
190.2242,-14.708657,4.1232543,190.89561,-197.75581,17.78208
352.78558,-171.22688,-1397.0563,1451.1344,-350.72604,158.28482
117.98908,102.17124,-708.8923,725.8735,-113.46063,-105.70713
-189.31075,184.83942,6.7615533,264.6722,183.34236,-172.6234
-95.23076,205.08914,-76.76811,238.80287,99.186584,-212.35759
39.723057,126.689896,51.3324,142.37825,-43.346832,-120.06128
154.28418,-354.1446,13.833646,386.6881,-160.72289,349.78656
73.68984,-119.63397,-34.419403,144.6661,-78.49206,126.486946
-335.0343,205.67949,510.26147,644.2949,332.06122,-207.14561
3.5968797,-122.67313,199.60526,234.63184,143.52612,28.46164
-185.91507,-99.96569,587.5337,624.30286,180.75026,98.39989
237.89507,78.42513,-108.28508,272.90897,-196.62378,-78.25853
-148.58539,472.7136,1289.0231,1380.9838,144.96356,-463.10083
-136.96936,209.26352,822.0789,859.2821,167.64543,-227.62706
-270.22702,-280.43222,102.902695,402.80914,266.9288,273.2218
30.562496,-360.55713,74.206955,369.38174,-31.617151,357.9641
217.67567,-212.33067,-284.3741,416.33707,-203.97699,210.34317
-140.18404,202.27681,-182.2312,306.22818,141.86601,-167.71237
275.85272,-245.54843,1171.3945,1228.2642,-266.78845,225.78584
333.59454,-70.5497,-59.838852,346.22797,-338.51233,82.15395
-225.44366,-169.49937,-293.21582,406.85764,222.28584,168.97527
163.44682,-15.401715,-154.66728,225.55971,-163.85526,11.470593
-323.581,-353.3871,-640.85754,800.179,304.0042,362.69193
-142.18169,26.808754,-138.86157,200.54211,123.77472,-0.90448093
210.56609,-189.02963,130.65057,311.6727,-193.77322,185.92229
111.276146,-69.88822,134.8141,188.26155,-109.23825,58.164314
231.79382,328.72043,-1820.5793,1864.4832,-249.1102,-337.14417
-313.54477,-220.70036,-199.93576,432.42722,290.19144,206.93677
188.62221,-136.61702,490.66357,543.1329,-184.387,140.82204
-212.99962,-452.78357,195.92253,537.37085,205.53134,462.57394
97.13839,-270.08228,532.1743,604.78424,-82.183105,264.51218
-62.790928,-142.42522,-22.505108,157.27303,53.95205,126.21489
155.16223,18.060097,388.13412,418.39105,-59.221226,171.33376
-104.12267,133.2906,-194.52556,257.7847,-144.9285,107.8596
249.44984,-49.070454,1047.8085,1078.2106,-248.5634,42.19207
-243.4504,-26.166565,-905.436,937.993,237.52687,27.167213
29.183857,-311.66245,-662.8628,733.05676,-28.425632,310.1423
-133.685,398.80188,-181.87097,458.24963,117.27289,-389.69525
169.21777,-285.7196,235.13847,407.0847,-165.25546,282.67072
-183.65004,226.68219,-233.64694,375.57367,176.94043,-242.73607
-226.12611,-194.11638,174.5508,345.44647,217.21623,187.81639
326.64746,-14.2645445,414.4701,527.9219,-317.53677,23.900276
-122.32378,-296.98615,202.7097,380.0099,124.064865,287.22357
72.73192,-220.1193,71.06431,242.47594,-67.40812,216.63313
235.05518,5.998906,-138.00288,272.63846,-230.02252,-2.7497063
-310.63614,-217.54333,254.31767,456.67114,301.9165,230.07933
237.05147,-112.423996,-819.59766,860.5655,-231.43912,115.264175
289.83548,-108.3754,-234.25746,388.10617,-295.10983,112.34966
152.92752,55.296467,-196.9306,255.395,-138.54387,-44.269936
191.20114,-113.1132,83.27423,237.24901,-179.67815,118.384056
137.04753,236.38765,-277.0835,389.28452,-138.06094,-231.75883
-13.928932,289.9551,-945.5794,989.1352,24.869717,-276.57227
-206.89722,35.51603,-590.2772,626.7779,202.97244,-35.668457
290.42834,83.21594,-53.0012,307.19522,-307.48425,-86.68566
-39.673058,-277.9657,-247.10092,374.0495,37.902576,282.2111
35.490772,-203.51521,-919.1069,942.0388,-41.276463,210.03911
128.0384,5.0565777,-78.196,150.11537,-125.06133,-6.4990664
-209.7061,-399.6036,-28.668009,452.2168,206.66928,389.54785
86.33238,-112.33572,-52.38576,151.05258,-73.417244,115.52009
218.28545,242.43161,124.70019,349.24472,-226.12424,-236.09665
-108.43721,-407.40918,-68.44892,427.15933,97.45733,419.27042
120.784615,106.714066,-290.5818,332.28973,-105.95004,-103.058975
-166.36266,-171.4149,-643.77734,686.6986,166.80756,169.61827
36.480236,-153.25114,178.11154,237.78238,-43.15282,150.31618
14.847869,267.68604,258.48236,372.41382,-30.923037,-270.58234
-245.99641,-4.725061,112.3435,270.47745,255.88397,-5.3180943
-345.32843,-76.64527,849.9138,920.67487,365.25555,63.328144
33.74053,-414.6213,318.02927,523.6949,-33.767365,415.64386
-156.40013,-51.59449,546.06226,570.3674,154.15741,55.658993
155.8344,232.43382,-48.406036,284.26428,-148.81975,-232.98828
206.26779,-63.24668,-205.44847,298.04056,-200.42155,62.790718
105.65632,-126.14066,803.74725,820.41754,-102.10155,124.19684
197.02544,-304.9124,-88.91179,373.7816,-213.54323,316.50937
37.763813,-224.55573,33.337563,230.13689,-1.1930823,234.45924
-41.393173,-340.46222,-246.23763,422.46628,48.772903,350.57135
165.35109,-19.343187,-150.69116,224.55322,-153.39659,32.6145
238.9766,204.10965,-221.03603,384.22455,-244.15424,-187.863
334.0985,-67.61206,-1081.2128,1133.6943,-339.63568,70.821724
-110.63739,-145.36537,216.56667,283.32483,105.39665,120.41634
45.662582,104.432396,89.06549,144.70697,211.31876,-278.69177
117.77029,-469.42203,685.36456,839.12225,-112.42347,461.1456
-47.323223,162.76163,-9.282659,169.86012,87.33031,-600.2904
-70.58901,83.78329,47.6172,119.45655,-126.48597,-33.479706
-116.132645,81.080956,219.29715,261.06195,119.50408,-95.856
27.710632,-228.4848,-614.9519,656.6126,-17.763403,216.14726
-16.31998,138.70602,-95.82408,169.3844,23.260363,-129.67123
-183.19662,310.00107,498.57706,615.03265,182.44296,-306.9016
-292.90762,-69.841064,488.26825,573.6571,281.09668,64.7411
-6.6602407,-119.40804,-129.1514,176.0191,137.62895,150.39935
-53.17018,-194.89214,-123.951035,237.08244,48.114697,177.76022
300.8908,316.92825,-6.028793,437.20395,-294.00217,-309.01904
-348.3031,-418.96646,418.35345,686.92615,334.09048,413.2267
23.759306,189.30809,-915.10394,934.8137,-25.04499,-192.98398
-134.5293,-341.87805,388.74353,534.9119,125.129,333.67368
-89.51888,-204.00984,144.15413,265.3594,58.700516,210.70044
-426.32407,82.7823,-89.47475,443.98236,429.04996,-82.959656
46.478436,206.22131,-65.71332,221.37299,-48.991035,-202.12706
-223.09315,290.54837,-2057.7542,2090.1086,236.20587,-296.1332
-446.10208,47.086826,-167.08948,478.84085,444.23184,-47.378807
-287.71664,44.49915,850.99414,899.4478,282.32196,-48.00467
-23.9673,-222.5318,-212.98697,308.98132,25.07433,207.54024
346.6027,109.37202,-954.19086,1021.23474,-341.01657,-101.522514
-170.70168,-398.7928,-226.12035,489.19296,186.59691,426.98187
11.925304,90.69226,116.6262,148.2236,-104.387505,-395.40503
286.63876,-41.025692,-221.28543,364.43582,-286.13507,47.954803
200.26027,38.40764,-189.60954,278.48193,-200.45425,-46.8586
57.357758,179.7867,-101.49198,214.28722,-51.740833,-168.63829
96.06662,137.2198,-336.2632,376.99173,-95.53174,-146.63734
-422.59976,5.1195064,-25.787636,425.32593,432.62433,-25.130018
69.34194,219.91367,101.42505,251.91112,-63.7731,-213.40729
6.2502832,-411.73383,428.3785,594.1995,-8.115685,404.8029
302.34836,-85.41051,66.17914,321.22937,-301.94193,74.99054
-308.80048,18.817669,14.990076,310.27734,323.7354,-21.730959
150.78555,280.31506,-60.151047,324.03494,-110.37074,-244.87735
117.69118,359.40475,227.51575,441.36176,-119.27184,-350.33557
-155.53194,372.20883,241.40552,470.21207,155.04596,-378.17892
221.88264,178.8047,61.787434,291.6028,-224.59236,-176.01321
159.83803,64.17373,834.7713,852.36646,-150.31989,-66.006035
-164.1043,-126.323395,-819.9201,845.6973,172.50368,113.86064
-142.2393,337.02197,-752.5381,836.7383,141.76793,-333.10785
196.82182,254.9097,397.12738,511.30133,-192.3728,-253.4996
443.65347,-70.32128,-90.45976,458.68198,-408.65414,72.44564
157.55704,-362.44778,460.7974,607.12775,-164.21861,378.9355
-110.918945,-329.8072,-642.7633,730.90485,112.662964,326.63126
-96.60941,-114.04337,27.247616,151.99443,95.75763,108.433556
362.12067,57.022743,-980.5711,1046.8685,-351.37512,-51.244774
141.29419,-125.552155,-195.01598,271.58804,-128.06134,117.75368
-100.23041,-188.82559,-6.4209332,214.07867,107.61986,190.03848
-111.35239,164.12492,-268.04645,333.46878,110.286705,-160.31024
241.03362,114.120514,-292.9825,396.1811,-245.11247,-106.85572
1.5786682,139.19057,0.7554106,139.28487,-14.821442,-144.76541
307.521,-136.0959,-200.52965,391.54562,-292.6084,131.94557
179.29369,348.8579,-164.24123,425.24173,-194.74498,-347.92825
205.66519,181.86916,-15.845453,275.36826,-198.39055,-187.08499
-143.53337,86.174995,-189.88945,253.22786,144.68211,-83.04534
-284.5935,-91.751625,-527.2944,606.18256,311.6991,101.715096
-41.823093,480.28992,-244.63774,543.3559,40.293186,-469.15958
-39.135128,211.95132,288.4955,360.21716,40.95257,-213.35664
260.86176,-77.69733,-73.07219,282.13843,-291.8021,91.26799
-300.68512,-278.18002,496.50116,643.6696,293.0429,306.9865
239.95242,440.01337,-20.668997,501.61453,-239.8908,-448.37473
-451.41492,171.55771,251.41536,544.4594,427.6951,-167.57558
234.03204,-16.070547,64.71217,243.3493,-222.51468,18.652086
174.90251,126.254166,413.882,466.76187,-176.54349,-109.02692
-269.95367,-10.096122,-148.11195,310.06348,265.0249,3.8013384
-144.60744,369.1756,175.70992,433.67825,151.28613,-360.64352
176.31387,195.21935,-5.174961,263.2676,-174.08092,-203.12334
194.73131,10.761658,-606.55304,637.2046,-199.45511,-11.523701
159.7865,218.9042,-84.17428,283.78885,-160.20534,-216.71762
119.85935,-85.88012,-178.31966,231.39667,-119.50325,80.84556
71.49833,-181.57346,-44.248466,200.101,-74.2365,179.27313
78.79792,293.88037,813.9206,869.0162,-85.80427,-296.66107
-277.4614,26.91342,-234.76714,364.4537,293.40494,-23.149986
-319.4876,92.13042,-195.08653,385.53275,306.20078,-67.55386
302.41965,79.20721,187.18735,364.67294,-309.72235,-85.77841
-24.419037,392.40915,610.3032,725.983,25.81974,-375.8218
235.22974,228.22173,-614.6084,696.53564,-240.24193,-227.61382
-236.61731,-6.5430145,511.502,563.62915,236.32619,18.317217
40.36092,232.82275,-96.99176,255.42747,-46.13893,-232.59302
-225.7834,326.77536,-202.61508,445.8847,222.4698,-320.94543
-122.80617,-4.935381,22.087774,127.11924,336.61496,-66.24775
-87.58516,-313.0592,-145.04399,355.97238,106.50575,313.7052
240.86223,-32.443832,-1133.0502,1158.8739,-256.6936,36.3333
175.0244,105.175865,-98.50493,226.74176,-180.94023,-106.556145
233.54047,123.59628,41.610542,267.4898,-212.03171,-129.3106
101.8664,-363.33234,-245.06712,449.98203,-104.456184,369.85294
32.20234,-216.4721,28.15052,220.79237,-28.222454,209.56041
71.23163,-532.56964,1287.768,1395.3887,-70.5995,534.65857
-255.92957,22.737604,225.88197,342.29996,233.56349,-36.088707
168.10458,-112.1639,350.0449,404.1942,-189.56018,114.0327
-205.3929,-136.219,250.33902,351.30295,210.95227,128.40399
-277.68918,15.29217,-301.56677,410.23035,272.42447,-28.54619
39.391678,181.18283,177.91644,257.0341,-30.662945,-167.33386
-265.22046,108.82139,176.49045,336.65018,273.53946,-97.565346
99.18809,95.72344,19.766148,139.26973,-63.857502,103.98711
-75.98509,-174.21544,235.20387,302.4065,68.94494,172.68524
305.54617,31.26194,-1103.001,1144.9674,-309.56885,-13.672218
108.53438,142.02884,-493.2168,524.611,-108.141396,-137.16461
-19.173439,80.32598,-41.420593,92.38917,142.02618,-342.52866
85.010544,-184.33588,-628.69714,660.7587,-77.870544,171.78082
170.29028,-176.26268,44.73379,251.95976,-144.47496,170.8284
148.94762,273.11185,148.75708,344.82483,-144.73747,-245.41205
-13.709936,226.67174,-408.04434,467.08994,-24.244804,-204.41516
-69.60049,170.37448,-501.44458,534.156,59.681637,-153.7936
59.955875,-209.17291,-140.17146,258.837,-55.974625,207.31145
-330.27292,-64.89213,172.66602,378.31293,318.63898,64.710884
50.874725,118.810356,0.9509037,129.24974,-48.115734,-116.02887
-134.54428,5.387132,-198.38222,239.77292,136.38315,-12.059714
179.14818,-57.660847,106.72056,216.35188,-192.25496,25.375319
224.41618,450.90576,-557.0391,751.8848,-226.02835,-467.25168
14.599504,147.98637,-678.27435,694.3841,-22.07776,-134.86327
-323.9858,105.99533,-105.18832,356.79288,321.59747,-105.95786
-102.08685,-99.0292,-47.15813,150.28418,229.3726,162.11838
-300.2014,-149.39928,-651.27893,732.5372,296.18353,146.10655
-133.37762,81.035576,243.96101,289.61227,136.155,-68.11257
207.09193,120.9297,-9.449561,240.00366,-202.61081,-118.32019
-250.47617,-1.6139438,-98.43753,269.18253,249.92767,-1.6762923
127.90748,-387.90106,294.88275,503.77066,-128.99933,393.52875
198.43849,31.40574,709.5745,737.6623,-187.40009,-15.986778
330.3983,-12.211447,-164.65317,369.5163,-323.23346,8.37232
208.40857,-92.96069,-54.34184,234.58359,-197.06761,56.612583
83.30454,-322.85715,318.69107,461.24115,-83.943245,320.32254
60.42523,423.24908,-504.41458,661.32794,-54.467525,-432.60022
-163.83678,-52.875507,56.533936,181.26204,146.65315,54.07131
122.277145,246.33467,-39.419212,277.8531,-120.55621,-237.73534
131.18086,196.29607,-381.6461,448.77182,-123.4954,-191.0993
243.84236,-209.81328,-15.701431,322.06927,-231.81665,207.96562
225.43741,113.20463,190.04385,315.84055,-217.41306,-116.10399
-28.214909,-254.28014,-59.08221,262.61432,32.20449,247.67596
285.29907,-235.94046,234.61829,438.30518,-287.00787,232.2201
289.53476,229.64459,-514.103,633.14215,-286.37527,-226.59198
193.68712,-71.74481,155.59451,258.5956,-416.2383,275.16855
291.86426,-197.00894,-1987.9154,2018.8885,-292.06863,197.39163
368.69208,-2.166323,-179.41986,410.03845,-361.68195,-3.3839715
113.18945,-42.385365,106.48873,161.09549,-122.737076,27.797432
-247.42223,-208.76576,-163.15846,362.52118,195.4694,215.32642
-256.1954,331.50958,479.15436,636.53546,249.81552,-329.4682
92.45219,-392.81497,7.6261163,403.62808,-114.26156,397.28595
-220.50957,325.98682,637.14514,748.89703,215.73633,-336.33264
187.9029,-61.90022,-234.87776,307.13916,-193.3528,64.15363
191.79694,-123.94593,23.087275,229.56728,-189.59329,133.11188
352.24213,-391.37207,-655.24493,840.59515,-337.85345,355.77145
-38.915474,149.92517,-468.55054,493.49042,45.889626,-138.34525
-23.878271,231.40375,-468.5689,523.14886,19.615602,-226.54893
106.32659,203.99646,1298.6971,1318.9141,-97.75627,-212.75946
132.36476,216.18105,30.151197,255.27199,-130.57999,-213.71979
147.80043,202.11475,-6.465613,250.47581,-159.13141,-199.72232
103.283714,-140.92444,-224.35841,284.36584,-102.510025,119.360794
-281.15515,327.28506,703.5743,825.515,287.56906,-339.62775
224.84077,50.278053,-743.3464,778.23346,-213.01926,-25.541105
-129.02611,8.947671,-305.52243,331.79474,128.31062,-9.235379
-286.2675,100.19118,-235.98729,384.68906,280.42,-109.6803
-476.42725,-8.6639,-280.2655,552.8208,468.57593,15.329614
430.44333,289.66736,-489.83075,714.1977,-422.3019,-308.88132
-14.027047,-154.53307,228.3649,276.09464,13.697896,140.57672
-251.63297,357.9561,1765.1311,1818.5638,253.14935,-358.3293
18.594267,151.0835,106.36413,185.77081,-27.617403,-120.19292
28.038103,-238.74074,48.189194,245.25446,-36.20716,259.2065
72.728065,-96.01852,137.78815,183.01555,-76.0052,95.24615
28.200575,-196.97232,-558.8552,593.22485,-32.360855,196.70874
-314.81396,47.52551,-3.1758616,318.39694,288.45682,-50.487045
-303.71417,-55.15047,-148.34471,342.52722,300.19006,56.726086
-214.38239,-113.19422,-201.06682,314.96204,152.59799,144.41246
61.947147,363.8307,-1037.4393,1101.1322,-43.168945,-370.71378
-304.6667,257.52795,-788.9829,884.14465,297.54816,-217.90498
279.53668,79.970604,-302.14157,419.322,-276.724,-73.588875
-17.25848,-354.20746,99.00747,368.1975,-1.6628422,359.15082
290.66174,-185.69287,-50.342796,348.57147,-279.8997,202.4177
-194.84605,312.97824,88.15093,379.15753,203.96712,-306.17618
-165.8606,-378.3823,1324.5974,1387.531,168.32755,361.22073
58.305157,211.29428,196.24773,294.20978,-62.160423,-219.67068
279.66263,105.1301,-81.86851,309.8995,-280.41916,-97.78228
-111.8228,-67.71595,-767.9529,779.0006,108.71739,64.88461
-56.900875,-282.3288,-177.09302,338.09796,77.196754,274.1425
85.44997,197.09169,-117.345695,244.77992,-84.90822,-197.8484
220.25163,-69.564514,-243.13992,335.3812,-225.73647,63.29207
-108.88275,339.7915,175.43134,397.75198,112.72933,-335.91776
